Image,Valences
E03_CT_P_c01.jpg,-0.082916667
E03_CT_P_c02.jpg,-0.034583333
E03_CT_P_c03.jpg,-0.082083333
E03_CT_P_c04.jpg,-0.030416667
E03_CT_P_c05.jpg,-0.017916667
E03_CT_P_c06.jpg,0.051666667
E03_CT_P_c07.jpg,0.02375
E03_CT_P_c08.jpg,0.029583333
E03_CT_P_c09.jpg,0.03
E03_CT_P_c10.jpg,0.01
E03_CT_P_c11.jpg,0.022083333
E03_CT_P_c12.jpg,0.06875
E03_CT_P_c13.jpg,0.044583333
E03_CT_P_c14.jpg,0.05375
E03_CT_P_c15.jpg,0.1045833333333333
E03_CT_P_c16.jpg,0.094166667
E03_CT_P_c17.jpg,0.1320833333333333
E03_CT_P_c18.jpg,0.1416666666666666
E03_CT_P_c19.jpg,0.1091666666666666
E03_CT_P_c20.jpg,0.20625
