Image,Valences
E18_CT_N_c01.jpg,0.0
E18_CT_N_c02.jpg,0.0211538461538461
E18_CT_N_c03.jpg,0.0069230769230769
E18_CT_N_c04.jpg,-0.0357692307692307
E18_CT_N_c05.jpg,-0.0473076923076923
E18_CT_N_c06.jpg,0.0057692307692307
E18_CT_N_c07.jpg,-0.0049999999999999
E18_CT_N_c08.jpg,0.1103846153846153
E18_CT_N_c09.jpg,0.0673076923076922
E18_CT_N_c10.jpg,-0.0111538461538461
E18_CT_N_c11.jpg,-0.0726923076923077
E18_CT_N_c12.jpg,-0.0215384615384615
E18_CT_N_c13.jpg,0.1011538461538461
E18_CT_N_c14.jpg,0.0599999999999999
E18_CT_N_c15.jpg,0.0557692307692307
E18_CT_N_c16.jpg,0.0346153846153846
E18_CT_N_c17.jpg,-0.0488461538461538
E18_CT_N_c18.jpg,-0.0753846153846153
