Image,Valences
E04_CT_P_c01.jpg,0.0
E04_CT_P_c06.jpg,0.156
E04_CT_P_c11.jpg,0.347
E04_CT_P_c16.jpg,0.5962500000000001
E04_CT_P_c21.jpg,0.709
E04_CT_P_c26.jpg,0.6775
E04_CT_P_c31.jpg,0.70675
E04_CT_P_c36.jpg,0.7369999999999999
E04_CT_P_c41.jpg,0.7595
E04_CT_P_c46.jpg,0.78975
E04_CT_P_c51.jpg,0.7842499999999999
E04_CT_P_c56.jpg,0.8045
E04_CT_P_c61.jpg,0.8034999999999999
E04_CT_P_c66.jpg,0.8094999999999999
E04_CT_P_c71.jpg,0.8324999999999999
E04_CT_P_c76.jpg,0.8322499999999999
E04_CT_P_c81.jpg,0.86875
E04_CT_P_c86.jpg,0.7392500000000001
