Image,Valences
E05_CT_P_c01.jpg,0.013333333
E05_CT_P_c02.jpg,0.000666667
E05_CT_P_c03.jpg,0.035
E05_CT_P_c04.jpg,0.084
E05_CT_P_c05.jpg,0.211
E05_CT_P_c06.jpg,0.1923333333333333
E05_CT_P_c07.jpg,0.2053333333333333
E05_CT_P_c08.jpg,0.2316666666666666
E05_CT_P_c09.jpg,0.2006666666666666
E05_CT_P_c10.jpg,0.1566666666666666
E05_CT_P_c11.jpg,0.1503333333333333
E05_CT_P_c12.jpg,0.2793333333333333
E05_CT_P_c13.jpg,0.3516666666666667
E05_CT_P_c14.jpg,0.3179999999999999
E05_CT_P_c15.jpg,0.3186666666666667
