Image,Valences
E12_CT_P_c01.jpg,0.0
E12_CT_P_c02.jpg,-0.1135714285714285
E12_CT_P_c03.jpg,-0.1185714285714285
E12_CT_P_c04.jpg,-0.185
E12_CT_P_c05.jpg,0.1635714285714285
E12_CT_P_c06.jpg,0.1442857142857143
E12_CT_P_c07.jpg,0.0914285714285714
E12_CT_P_c08.jpg,0.2535714285714285
E12_CT_P_c09.jpg,0.2692857142857143
E12_CT_P_c10.jpg,0.2071428571428571
E12_CT_P_c11.jpg,0.2071428571428571
E12_CT_P_c12.jpg,0.2278571428571428
E12_CT_P_c13.jpg,0.2278571428571428
E12_CT_P_c14.jpg,0.2807142857142857
E12_CT_P_c15.jpg,0.1421428571428571
E12_CT_P_c16.jpg,0.1642857142857143
E12_CT_P_c17.jpg,0.1657142857142857
E12_CT_P_c18.jpg,0.1657142857142857
E12_CT_P_c19.jpg,0.2
E12_CT_P_c20.jpg,0.2
E12_CT_P_c21.jpg,0.1514285714285714
