Image,Valences
E17_CT_N_c01.jpg,0.0526315789473684
E17_CT_N_c02.jpg,0.1321052631578947
E17_CT_N_c03.jpg,0.0613157894736842
E17_CT_N_c04.jpg,-0.0673684210526315
E17_CT_N_c05.jpg,-0.1489473684210526
E17_CT_N_c06.jpg,-0.093157894736842
E17_CT_N_c07.jpg,-0.1286842105263158
E17_CT_N_c08.jpg,-0.1313157894736842
E17_CT_N_c09.jpg,-0.1452631578947368
E17_CT_N_c10.jpg,-0.146578947368421
E17_CT_N_c11.jpg,-0.111578947368421
E17_CT_N_c12.jpg,-0.1234210526315789
E17_CT_N_c13.jpg,-0.1226315789473684
E17_CT_N_c14.jpg,0.0586842105263157
E17_CT_N_c15.jpg,-0.0613157894736842
E17_CT_N_c16.jpg,-0.0586842105263157
E17_CT_N_c17.jpg,-0.0702631578947368
E17_CT_N_c18.jpg,-0.1299999999999999
E17_CT_N_c19.jpg,-0.0144736842105263
E17_CT_N_c20.jpg,-0.0542105263157894
