Image,Valences
E13_CT_N_c01.jpg,-0.0004545454545454
E13_CT_N_c02.jpg,0.2354545454545454
E13_CT_N_c03.jpg,0.15
E13_CT_N_c04.jpg,0.1968181818181818
E13_CT_N_c05.jpg,0.2968181818181818
E13_CT_N_c06.jpg,0.41
E13_CT_N_c07.jpg,0.3113636363636363
E13_CT_N_c08.jpg,0.1340909090909091
E13_CT_N_c09.jpg,0.0854545454545454
E13_CT_N_c10.jpg,0.0336363636363636
E13_CT_N_c11.jpg,-0.144090909090909
E13_CT_N_c12.jpg,-0.1718181818181818
E13_CT_N_c13.jpg,-0.1363636363636363
E13_CT_N_c14.jpg,-0.2145454545454545
E13_CT_N_c15.jpg,-0.2395454545454545
E13_CT_N_c16.jpg,-0.2522727272727272
E13_CT_N_c17.jpg,-0.245
E13_CT_N_c18.jpg,-0.2427272727272727
E13_CT_N_c19.jpg,-0.1327272727272727
E13_CT_N_c20.jpg,-0.2072727272727272
E13_CT_N_c21.jpg,-0.2040909090909091
