Image,Valences
E06_CT_N_c01.jpg,0.0
E06_CT_N_c02.jpg,0.0520833333333333
E06_CT_N_c03.jpg,0.03625
E06_CT_N_c04.jpg,-0.0779166666666666
E06_CT_N_c05.jpg,0.1625
E06_CT_N_c06.jpg,0.15625
E06_CT_N_c07.jpg,0.04375
E06_CT_N_c08.jpg,0.0554166666666666
E06_CT_N_c09.jpg,0.0016666666666666
E06_CT_N_c10.jpg,0.0791666666666666
E06_CT_N_c11.jpg,0.1133333333333333
E06_CT_N_c12.jpg,0.2445833333333333
E06_CT_N_c13.jpg,0.2337499999999999
E06_CT_N_c14.jpg,0.295
E06_CT_N_c15.jpg,0.3062499999999999
E06_CT_N_c16.jpg,0.3333333333333333
