Image,Valences
E04_CT_N_c01.jpg,0.0
E04_CT_N_c02.jpg,0.0889285714285714
E04_CT_N_c03.jpg,0.11
E04_CT_N_c04.jpg,0.2496428571428571
E04_CT_N_c05.jpg,0.2346428571428571
E04_CT_N_c06.jpg,0.2546428571428571
E04_CT_N_c07.jpg,0.2903571428571428
E04_CT_N_c08.jpg,0.3053571428571429
E04_CT_N_c09.jpg,0.2367857142857143
E04_CT_N_c10.jpg,0.3446428571428571
E04_CT_N_c11.jpg,0.3639285714285715
E04_CT_N_c12.jpg,0.4735714285714286
E04_CT_N_c13.jpg,0.545
E04_CT_N_c14.jpg,0.5589285714285716
E04_CT_N_c15.jpg,0.6007142857142859
E04_CT_N_c16.jpg,0.6067857142857143
