Image,Valences
E01_CT_P_c01.jpg,0.0
E01_CT_P_c02.jpg,0.1245833333333333
E01_CT_P_c03.jpg,0.1854166666666666
E01_CT_P_c04.jpg,0.29625
E01_CT_P_c05.jpg,0.2258333333333333
E01_CT_P_c06.jpg,0.1408333333333333
E01_CT_P_c07.jpg,0.16125
E01_CT_P_c08.jpg,0.1975
E01_CT_P_c09.jpg,0.1858333333333333
E01_CT_P_c10.jpg,0.0658333333333333
E01_CT_P_c11.jpg,-0.0145833333333333
E01_CT_P_c12.jpg,0.04
E01_CT_P_c13.jpg,0.1116666666666666
E01_CT_P_c14.jpg,0.0845833333333333
E01_CT_P_c15.jpg,0.1345833333333333
E01_CT_P_c16.jpg,0.0383333333333333
E01_CT_P_c17.jpg,0.0904166666666666
E01_CT_P_c18.jpg,0.1316666666666666
