Image,Valences
E02_CT_M_c01.jpg,0.0
E02_CT_M_c02.jpg,-0.0833333333333333
E02_CT_M_c03.jpg,-0.1054166666666666
E02_CT_M_c04.jpg,-0.0883333333333333
E02_CT_M_c05.jpg,-0.0579166666666666
E02_CT_M_c06.jpg,-0.0579166666666666
E02_CT_M_c07.jpg,-0.0591666666666666
E02_CT_M_c08.jpg,0.0320833333333333
E02_CT_M_c09.jpg,0.0520833333333333
E02_CT_M_c10.jpg,0.0679166666666666
E02_CT_M_c11.jpg,0.01875
E02_CT_M_c12.jpg,0.0108333333333333
E02_CT_M_c13.jpg,-0.0595833333333333
E02_CT_M_c14.jpg,-0.0858333333333333
E02_CT_M_c15.jpg,-0.1745833333333333
E02_CT_M_c16.jpg,-0.1866666666666666
E02_CT_M_c17.jpg,-0.1395833333333333
E02_CT_M_c18.jpg,-0.23375
E02_CT_M_c19.jpg,-0.2520833333333333
E02_CT_M_c20.jpg,-0.2495833333333333
E02_CT_M_c21.jpg,-0.1925
E02_CT_M_c22.jpg,-0.1920833333333333
E02_CT_M_c23.jpg,-0.1845833333333333
E02_CT_M_c24.jpg,-0.0274999999999999
