Image,Valences
E02_CT_P_c01.jpg,0.0
E02_CT_P_c02.jpg,0.1184615384615384
E02_CT_P_c03.jpg,0.1434615384615384
E02_CT_P_c04.jpg,0.1123076923076923
E02_CT_P_c05.jpg,0.0046153846153846
E02_CT_P_c06.jpg,0.2553846153846154
E02_CT_P_c07.jpg,0.1326923076923077
E02_CT_P_c08.jpg,0.1469230769230769
E02_CT_P_c09.jpg,0.1519230769230769
E02_CT_P_c10.jpg,0.0661538461538461
E02_CT_P_c11.jpg,0.0965384615384615
E02_CT_P_c12.jpg,0.1065384615384615
E02_CT_P_c13.jpg,0.1184615384615384
E02_CT_P_c14.jpg,0.1442307692307692
E02_CT_P_c15.jpg,0.18
E02_CT_P_c16.jpg,0.2361538461538462
E02_CT_P_c17.jpg,0.2373076923076923
E02_CT_P_c18.jpg,0.3073076923076923
E02_CT_P_c19.jpg,0.2673076923076923
