Image,Valences
E13_CT_P_c01.jpg,0.0
E13_CT_P_c02.jpg,-0.1205882352941176
E13_CT_P_c03.jpg,-0.0844117647058823
E13_CT_P_c04.jpg,0.0135294117647058
E13_CT_P_c05.jpg,0.1173529411764705
E13_CT_P_c06.jpg,0.2573529411764705
E13_CT_P_c07.jpg,0.3020588235294117
E13_CT_P_c08.jpg,0.3964705882352941
E13_CT_P_c09.jpg,0.4255882352941176
E13_CT_P_c10.jpg,0.3426470588235294
E13_CT_P_c11.jpg,0.3017647058823529
E13_CT_P_c12.jpg,0.19
E13_CT_P_c13.jpg,0.1997058823529412
E13_CT_P_c14.jpg,0.1623529411764706
E13_CT_P_c15.jpg,0.1658823529411764
E13_CT_P_c16.jpg,0.2097058823529412
E13_CT_P_c17.jpg,0.2891176470588236
E13_CT_P_c18.jpg,0.2988235294117647
E13_CT_P_c19.jpg,0.2944117647058824
E13_CT_P_c20.jpg,0.2714705882352941
E13_CT_P_c21.jpg,0.268235294117647
E13_CT_P_c22.jpg,0.29
E13_CT_P_c23.jpg,0.2761764705882353
E13_CT_P_c24.jpg,0.3138235294117647
E13_CT_P_c25.jpg,0.3264705882352941
E13_CT_P_c26.jpg,0.2135294117647058
E13_CT_P_c27.jpg,0.2758823529411764
E13_CT_P_c28.jpg,0.2391176470588235
E13_CT_P_c29.jpg,0.2702941176470588
E13_CT_P_c30.jpg,0.3
E13_CT_P_c31.jpg,0.3644117647058824
