Image,Valences
E01_CT_N_c01.jpg,-0.0396153846153846
E01_CT_N_c02.jpg,-0.1165384615384615
E01_CT_N_c03.jpg,-0.1165384615384615
E01_CT_N_c04.jpg,-0.1165384615384615
E01_CT_N_c05.jpg,-0.1503846153846154
E01_CT_N_c06.jpg,-0.1915384615384615
E01_CT_N_c07.jpg,-0.2126923076923077
E01_CT_N_c08.jpg,-0.2261538461538461
E01_CT_N_c09.jpg,-0.2215384615384615
E01_CT_N_c10.jpg,-0.1561538461538461
E01_CT_N_c11.jpg,-0.1803846153846154
E01_CT_N_c12.jpg,-0.2165384615384615
E01_CT_N_c13.jpg,-0.1892307692307692
E01_CT_N_c14.jpg,-0.2415384615384615
E01_CT_N_c15.jpg,-0.2507692307692307
E01_CT_N_c16.jpg,-0.188076923076923
E01_CT_N_c17.jpg,-0.1326923076923077
E01_CT_N_c18.jpg,-0.1211538461538461
E01_CT_N_c19.jpg,-0.2165384615384615
