Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E08_CT_P_c01.jpg,0.0,0.0,0.55,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0
E08_CT_P_c02.jpg,0.0,0.0,0.21,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0
E08_CT_P_c03.jpg,0.0,0.0,0.0,0.0,1.07,0.3,1.61,0.38,0.0,0.0,0.0,0.0
E08_CT_P_c04.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.1,0.0,0.0,0.0,0.0
E08_CT_P_c05.jpg,0.0,0.0,1.62,0.0,1.1,2.13,1.3,0.29,0.0,0.0,0.0,0.0
E08_CT_P_c06.jpg,0.0,0.0,0.79,0.0,0.39,0.0,1.55,1.21,0.0,0.0,0.0,0.0
E08_CT_P_c07.jpg,0.0,0.0,0.53,0.0,0.54,0.0,1.95,1.79,0.0,0.0,0.0,0.0
E08_CT_P_c08.jpg,0.0,0.0,0.0,0.0,0.34,0.0,1.32,0.72,0.0,0.0,0.0,0.0
E08_CT_P_c09.jpg,0.0,0.0,0.16,0.0,1.83,0.0,2.91,1.22,0.0,0.0,0.0,0.0
E08_CT_P_c10.jpg,0.0,0.0,0.4,0.0,0.42,0.0,0.85,1.52,0.0,0.0,0.0,0.0
E08_CT_P_c11.jpg,0.0,0.0,1.02,0.0,1.3,0.29,1.82,1.52,0.0,0.0,0.0,0.0
E08_CT_P_c12.jpg,0.0,0.0,0.03,0.0,1.94,0.0,2.73,1.19,0.0,0.0,0.0,0.0
E08_CT_P_c13.jpg,0.0,0.0,0.33,0.0,0.39,0.0,0.82,0.8,0.0,0.0,0.0,0.0
