Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E07_CT_P_c01.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
E07_CT_P_c02.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
E07_CT_P_c03.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0
E07_CT_P_c04.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07_CT_P_c05.jpg,0.0,0.0,0.26,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0
E07_CT_P_c06.jpg,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
E07_CT_P_c07.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07_CT_P_c08.jpg,0.0,0.0,1.06,0.0,0.36,0.0,0.47,1.77,0.0,0.0,0.0,0.0
E07_CT_P_c09.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0
E07_CT_P_c10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07_CT_P_c11.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0
E07_CT_P_c12.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0
E07_CT_P_c13.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0
E07_CT_P_c14.jpg,0.0,0.0,0.54,0.0,0.0,0.0,0.43,1.36,0.0,0.0,0.0,0.0
E07_CT_P_c15.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0
E07_CT_P_c16.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
E07_CT_P_c17.jpg,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0
E07_CT_P_c18.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
E07_CT_P_c19.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
