Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E03_CT_P_c01.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.26,0.0,0.0,0.0,0.0
E03_CT_P_c02.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0
E03_CT_P_c03.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0
E03_CT_P_c04.jpg,0.0,0.0,0.12,0.0,0.0,0.04,0.0,0.62,0.0,0.0,0.0,0.0
E03_CT_P_c05.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E03_CT_P_c06.jpg,0.0,0.0,0.22,0.0,0.2,0.0,0.0,0.69,0.0,0.0,0.0,0.0
E03_CT_P_c07.jpg,0.0,0.0,0.0,0.0,0.28,0.0,0.49,1.63,0.0,0.0,0.0,0.0
E03_CT_P_c08.jpg,0.0,0.0,0.0,0.0,0.85,1.69,1.27,0.88,0.0,0.0,0.0,0.0
E03_CT_P_c09.jpg,0.0,0.0,0.26,0.0,0.0,0.0,0.32,1.5,0.0,0.0,0.0,0.0
E03_CT_P_c10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E03_CT_P_c11.jpg,0.0,0.0,0.0,0.0,0.33,0.21,0.0,0.65,0.0,0.0,0.0,0.0
E03_CT_P_c12.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.69,0.0,0.0,0.0,0.0
E03_CT_P_c13.jpg,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
E03_CT_P_c14.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E03_CT_P_c15.jpg,0.0,0.0,0.15,0.0,0.75,0.0,0.62,1.33,0.0,0.0,0.0,0.0
E03_CT_P_c16.jpg,0.0,0.0,0.87,0.0,0.39,0.0,1.04,1.43,0.0,0.0,0.0,0.0
E03_CT_P_c17.jpg,0.0,0.0,0.0,0.0,0.16,0.05,0.39,1.03,0.0,0.0,0.0,0.0
E03_CT_P_c18.jpg,0.0,0.0,0.18,0.0,0.12,0.0,0.53,1.32,0.0,0.0,0.0,0.0
E03_CT_P_c19.jpg,0.0,0.0,0.58,0.0,0.41,0.38,0.85,0.53,0.0,0.0,0.0,0.0
E03_CT_P_c20.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.83,0.0,0.0,0.0,0.0
