Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E18_CT_P_c01.jpg,0.0,0.0,0.0,0.0,1.19,1.91,1.06,0.6,0.0,0.0,0.0,0.0
E18_CT_P_c02.jpg,0.0,0.0,1.59,0.0,0.58,3.18,0.87,1.15,0.0,0.0,0.0,0.0
E18_CT_P_c03.jpg,0.0,0.0,0.0,0.0,1.84,2.88,1.73,1.31,0.0,0.0,0.0,0.0
E18_CT_P_c04.jpg,0.0,0.0,0.69,0.0,0.65,3.16,0.28,0.7,0.0,0.0,0.0,0.0
E18_CT_P_c05.jpg,0.0,0.0,1.44,0.0,1.04,1.95,1.25,0.96,0.0,0.0,0.0,0.0
E18_CT_P_c06.jpg,0.0,0.0,1.46,0.0,1.52,2.81,0.99,1.07,0.0,0.0,0.0,0.0
E18_CT_P_c07.jpg,0.0,0.0,0.2,0.0,0.57,0.39,0.46,0.36,0.0,0.0,0.0,0.0
E18_CT_P_c08.jpg,0.0,0.0,1.07,0.0,0.0,2.5,0.0,0.43,0.0,0.0,0.0,0.0
E18_CT_P_c09.jpg,0.0,0.0,1.6,0.0,0.0,1.26,0.4,0.25,0.0,0.0,0.0,0.0
E18_CT_P_c10.jpg,0.0,0.0,1.29,0.0,1.48,2.71,0.83,1.06,0.0,0.0,0.0,0.0
E18_CT_P_c11.jpg,0.0,0.0,1.21,0.0,0.0,1.17,0.0,0.06,0.0,0.0,0.0,0.0
E18_CT_P_c12.jpg,0.0,0.0,2.09,0.0,0.37,2.66,0.12,0.5,0.0,0.0,0.0,0.0
E18_CT_P_c13.jpg,0.0,0.0,1.03,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0
E18_CT_P_c14.jpg,0.0,0.0,1.48,0.0,1.13,2.05,1.23,1.22,0.0,0.0,0.0,0.0
E18_CT_P_c15.jpg,0.0,0.0,0.62,0.0,1.2,2.53,1.06,0.84,0.0,0.0,0.0,0.0
