Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E19_CT_P_c01.jpg,0.0,0.0,0.0,0.0,0.63,0.59,1.6,1.44,0.0,0.0,0.0,0.0
E19_CT_P_c02.jpg,0.0,0.0,0.0,0.0,0.43,1.16,0.85,1.32,0.0,0.0,0.0,0.0
E19_CT_P_c03.jpg,0.0,0.0,0.0,0.0,0.12,0.91,0.59,1.12,0.0,0.0,0.0,0.0
E19_CT_P_c04.jpg,0.0,0.0,0.0,0.0,0.12,0.34,1.49,1.2,0.0,0.0,0.0,0.0
E19_CT_P_c05.jpg,0.0,0.0,0.0,0.0,1.07,1.45,0.37,0.64,0.0,0.0,0.0,0.0
E19_CT_P_c06.jpg,0.0,0.0,0.0,0.0,0.5,1.48,1.55,1.01,0.0,0.0,0.0,0.0
E19_CT_P_c07.jpg,0.0,0.0,0.0,0.0,0.7,0.95,1.39,0.47,0.0,0.0,0.0,0.0
E19_CT_P_c08.jpg,0.0,0.0,1.16,0.0,1.62,0.0,0.5,0.37,0.0,0.0,0.0,0.0
E19_CT_P_c09.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19_CT_P_c10.jpg,0.0,0.0,0.0,0.0,0.97,1.75,0.88,0.38,0.0,0.0,0.0,0.0
E19_CT_P_c11.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19_CT_P_c12.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E19_CT_P_c13.jpg,0.0,0.0,0.0,0.0,1.67,1.72,2.18,1.35,0.0,0.0,0.0,0.0
E19_CT_P_c14.jpg,0.0,0.0,0.0,0.0,1.01,1.91,1.71,0.46,0.0,0.0,0.0,0.0
E19_CT_P_c15.jpg,0.0,0.0,0.0,0.0,0.7,1.67,1.51,2.1,0.0,0.0,0.0,0.0
E19_CT_P_c16.jpg,0.0,0.0,0.0,0.0,0.67,0.0,1.2,0.86,0.0,0.0,0.0,0.0
