Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E01_CT_P_c01.jpg,0.0,0.0,0.73,0.0,0.75,0.0,1.38,1.21,0.0,0.0,0.0,0.0
E01_CT_P_c02.jpg,0.0,0.0,0.82,0.0,0.62,0.0,1.08,1.56,0.0,0.0,0.0,0.0
E01_CT_P_c03.jpg,0.0,0.0,0.45,0.0,1.58,0.0,1.92,2.02,0.0,0.0,0.0,0.0
E01_CT_P_c04.jpg,0.0,0.0,0.87,0.0,1.87,0.23,2.26,1.75,0.0,0.0,0.0,0.0
E01_CT_P_c05.jpg,0.0,0.0,0.23,0.0,0.36,0.0,0.87,1.51,0.0,0.0,0.0,0.0
E01_CT_P_c06.jpg,0.0,0.0,1.43,0.0,1.59,0.0,2.13,2.24,0.0,0.0,0.0,0.0
E01_CT_P_c07.jpg,0.0,0.0,0.0,0.0,1.76,0.93,2.63,1.55,0.0,0.0,0.0,0.0
E01_CT_P_c08.jpg,0.0,0.0,0.29,0.0,0.0,0.0,1.57,2.0,0.0,0.0,0.0,0.0
E01_CT_P_c09.jpg,0.0,0.0,0.41,0.0,1.22,0.0,1.41,1.12,0.0,0.0,0.0,0.0
E01_CT_P_c10.jpg,0.0,0.0,0.44,0.0,0.0,0.0,0.9,0.83,0.0,0.0,0.0,0.0
E01_CT_P_c11.jpg,0.0,0.0,0.26,0.0,0.43,0.0,1.16,1.88,0.0,0.0,0.0,0.0
E01_CT_P_c12.jpg,0.0,0.0,0.26,0.0,1.02,0.54,1.36,1.8,0.0,0.0,0.0,0.0
E01_CT_P_c13.jpg,0.0,0.0,0.49,0.0,0.98,0.13,1.52,2.31,0.0,0.0,0.0,0.0
E01_CT_P_c14.jpg,0.0,0.0,1.8,0.0,1.58,1.21,1.35,2.59,0.0,0.0,0.0,0.0
E01_CT_P_c15.jpg,0.0,0.0,1.19,0.0,1.16,0.29,1.13,1.84,0.0,0.0,0.0,0.0
E01_CT_P_c16.jpg,0.0,0.0,0.23,0.0,0.52,0.0,0.79,0.9,0.0,0.0,0.0,0.0
E01_CT_P_c17.jpg,0.0,0.0,0.5,0.0,1.48,0.48,2.01,2.28,0.0,0.0,0.0,0.0
E01_CT_P_c18.jpg,0.0,0.0,1.11,0.0,1.11,0.99,1.11,1.28,0.0,0.0,0.0,0.0
