Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E13_CT_P_c01.jpg,0.0,0.0,0.0,0.0,0.35,0.0,1.56,1.42,0.0,0.0,0.0,0.0
E13_CT_P_c02.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.22,0.0,0.0,0.0,0.0
E13_CT_P_c03.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.02,0.0,0.0,0.0,0.0
E13_CT_P_c04.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.92,0.0,0.0,0.0,0.0
E13_CT_P_c05.jpg,0.0,0.0,0.0,0.0,0.37,0.0,1.13,1.66,0.0,0.0,0.0,0.0
E13_CT_P_c06.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.19,0.0,0.0,0.0,0.0
E13_CT_P_c07.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.46,0.0,0.0,0.0,0.0
E13_CT_P_c08.jpg,0.0,0.0,0.0,0.0,0.18,0.0,1.71,0.71,0.0,0.0,0.0,0.0
E13_CT_P_c09.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.6,0.0,0.0,0.0,0.0
E13_CT_P_c10.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E13_CT_P_c11.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.13,0.0,0.0,0.0,0.0
E13_CT_P_c12.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.27,0.0,0.0,0.0,0.0
E13_CT_P_c13.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0
E13_CT_P_c14.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0
E13_CT_P_c15.jpg,0.0,0.0,0.01,0.0,0.0,0.0,0.51,1.07,0.0,0.0,0.0,0.0
E13_CT_P_c16.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E13_CT_P_c17.jpg,0.0,0.0,0.0,0.0,0.47,0.87,0.6,0.61,0.0,0.0,0.0,0.0
E13_CT_P_c18.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.79,1.85,0.0,0.0,0.0,0.0
E13_CT_P_c19.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0
E13_CT_P_c20.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.62,0.0,0.0,0.0,0.0
E13_CT_P_c21.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0
E13_CT_P_c22.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E13_CT_P_c23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.57,0.0,0.0,0.0,0.0
E13_CT_P_c24.jpg,0.0,0.0,0.87,0.0,0.0,0.0,1.04,1.18,0.0,0.0,0.0,0.0
E13_CT_P_c25.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.2,0.0,0.0,0.0,0.0
E13_CT_P_c26.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
E13_CT_P_c27.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
E13_CT_P_c28.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.56,1.34,0.0,0.0,0.0,0.0
E13_CT_P_c29.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0
E13_CT_P_c30.jpg,0.0,0.0,0.0,0.0,0.31,0.0,1.22,1.4,0.0,0.0,0.0,0.0
E13_CT_P_c31.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.22,0.0,0.0,0.0,0.0
