Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E14_CT_N_c01.jpg,0.0,0.0,0.99,0.0,0.59,0.69,0.85,1.03,0.0,0.0,0.0,0.0
E14_CT_N_c02.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.09,0.0,0.0,0.0,0.0
E14_CT_N_c03.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.57,0.0,0.0,0.0,0.0
E14_CT_N_c04.jpg,0.0,0.0,0.19,0.0,0.0,0.0,0.33,0.06,0.0,0.0,0.0,0.0
E14_CT_N_c05.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0
E14_CT_N_c06.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.79,1.49,0.0,0.0,0.0,0.0
E14_CT_N_c07.jpg,0.0,0.0,0.0,0.0,0.05,0.0,0.62,0.79,0.0,0.0,0.0,0.0
E14_CT_N_c08.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.13,0.0,0.0,0.0,0.0
E14_CT_N_c09.jpg,0.0,0.0,1.14,0.0,0.64,0.35,1.02,1.67,0.0,0.0,0.0,0.0
E14_CT_N_c10.jpg,0.0,0.0,0.31,0.0,0.0,0.0,0.2,1.03,0.0,0.0,0.0,0.0
E14_CT_N_c11.jpg,0.0,0.0,0.23,0.0,0.34,0.0,0.34,0.7,0.0,0.0,0.0,0.0
E14_CT_N_c12.jpg,0.0,0.0,0.54,0.0,0.41,0.0,0.57,0.98,0.0,0.0,0.0,0.0
