Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E16_CT_N_c01.jpg,0.0,0.0,1.45,0.0,0.0,0.0,0.53,1.32,0.0,0.0,0.0,0.0
E16_CT_N_c02.jpg,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0
E16_CT_N_c03.jpg,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E16_CT_N_c04.jpg,0.0,0.0,0.0,0.0,0.07,0.0,0.35,0.5,0.0,0.0,0.0,0.0
E16_CT_N_c05.jpg,0.0,0.0,1.36,0.0,0.68,0.54,0.67,1.39,0.0,0.0,0.0,0.0
E16_CT_N_c06.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E16_CT_N_c07.jpg,0.0,0.0,0.99,0.0,0.0,0.0,0.37,1.06,0.0,0.0,0.0,0.0
E16_CT_N_c08.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0
E16_CT_N_c09.jpg,0.0,0.0,0.53,0.0,0.0,0.0,0.14,0.3,0.0,0.0,0.0,0.0
E16_CT_N_c10.jpg,0.0,0.0,0.74,0.0,0.0,0.29,0.71,1.03,0.0,0.0,0.0,0.0
E16_CT_N_c11.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.47,0.0,0.0,0.0,0.0
E16_CT_N_c12.jpg,0.0,0.0,0.03,0.0,0.22,0.0,0.85,1.08,0.0,0.0,0.0,0.0
E16_CT_N_c13.jpg,0.0,0.0,0.46,0.0,0.28,0.0,0.17,0.89,0.0,0.0,0.0,0.0
