Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E04_CT_N_c01.jpg,0.0,0.0,0.51,0.0,0.98,0.0,1.44,2.9,0.0,0.0,0.0,0.0
E04_CT_N_c02.jpg,0.0,0.0,0.83,0.0,0.0,0.0,1.24,2.07,0.0,0.0,0.0,0.0
E04_CT_N_c03.jpg,0.0,0.0,0.92,0.0,0.53,0.0,1.54,1.9,0.0,0.0,0.0,0.0
E04_CT_N_c04.jpg,0.0,0.0,1.03,0.0,0.5,0.0,1.78,1.75,0.0,0.0,0.0,0.0
E04_CT_N_c05.jpg,0.0,0.0,0.62,0.0,1.01,0.0,2.61,2.41,0.0,0.0,0.0,0.0
E04_CT_N_c06.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.88,0.0,0.0,0.0,0.0
E04_CT_N_c07.jpg,0.0,0.0,0.66,0.0,0.17,0.0,1.35,1.59,0.0,0.0,0.0,0.0
E04_CT_N_c08.jpg,0.0,0.0,0.0,0.0,0.6,0.0,1.99,1.58,0.0,0.0,0.0,0.0
E04_CT_N_c09.jpg,0.0,0.0,0.0,0.0,0.47,0.0,1.75,2.0,0.0,0.0,0.0,0.0
E04_CT_N_c10.jpg,0.0,0.0,0.04,0.0,0.06,0.0,1.4,1.4,0.0,0.0,0.0,0.0
E04_CT_N_c11.jpg,0.0,0.0,1.13,0.0,0.34,0.0,1.39,1.49,0.0,0.0,0.0,0.0
E04_CT_N_c12.jpg,0.0,0.0,1.1,0.0,0.41,0.0,1.84,2.29,0.0,0.0,0.0,0.0
E04_CT_N_c13.jpg,0.0,0.0,0.73,0.0,0.17,0.0,1.66,1.74,0.0,0.0,0.0,0.0
E04_CT_N_c14.jpg,0.0,0.0,0.54,0.0,0.6,0.0,1.86,2.0,0.0,0.0,0.0,0.0
E04_CT_N_c15.jpg,0.0,0.0,0.84,0.0,1.13,0.0,1.7,1.18,0.0,0.0,0.0,0.0
E04_CT_N_c16.jpg,0.0,0.0,0.5,0.0,0.35,0.0,1.43,1.72,0.0,0.0,0.0,0.0
