Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E14_CT_P_c01.jpg,0.0,0.0,0.0,0.0,1.11,0.0,2.04,1.3,0.0,0.0,0.0,0.0
E14_CT_P_c02.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.71,0.0,0.0,0.0,0.0
E14_CT_P_c03.jpg,0.0,0.0,0.0,0.0,0.5,0.0,0.82,1.37,0.0,0.0,0.0,0.0
E14_CT_P_c04.jpg,0.0,0.0,0.19,0.0,1.43,0.0,1.95,1.1,0.0,0.0,0.0,0.0
E14_CT_P_c05.jpg,0.0,0.0,0.21,0.0,0.54,1.11,0.78,1.41,0.0,0.0,0.0,0.0
E14_CT_P_c06.jpg,0.0,0.0,0.09,0.0,0.18,0.0,1.11,0.67,0.0,0.0,0.0,0.0
E14_CT_P_c07.jpg,0.0,0.0,0.0,0.0,0.25,0.0,1.23,1.14,0.0,0.0,0.0,0.0
E14_CT_P_c08.jpg,0.0,0.0,0.11,0.0,0.0,0.0,0.66,1.3,0.0,0.0,0.0,0.0
E14_CT_P_c09.jpg,0.0,0.0,0.0,0.0,0.21,0.0,1.63,1.44,0.0,0.0,0.0,0.0
E14_CT_P_c10.jpg,0.0,0.0,0.13,0.0,0.45,0.83,1.1,1.08,0.0,0.0,0.0,0.0
E14_CT_P_c11.jpg,0.0,0.0,0.08,0.0,0.0,0.0,0.32,0.86,0.0,0.0,0.0,0.0
E14_CT_P_c12.jpg,0.0,0.0,1.33,0.0,0.07,0.0,0.82,1.02,0.0,0.0,0.0,0.0
E14_CT_P_c13.jpg,0.0,0.0,0.0,0.0,2.23,0.18,2.68,0.16,0.0,0.0,0.0,0.0
E14_CT_P_c14.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14_CT_P_c15.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E14_CT_P_c16.jpg,0.0,0.0,0.59,0.0,0.46,0.95,0.09,0.87,0.0,0.0,0.0,0.0
E14_CT_P_c17.jpg,0.0,0.0,0.03,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0
E14_CT_P_c18.jpg,0.0,0.0,0.5,0.0,0.58,0.96,0.59,0.98,0.0,0.0,0.0,0.0
E14_CT_P_c19.jpg,0.0,0.0,0.39,0.0,0.0,0.47,0.04,0.91,0.0,0.0,0.0,0.0
E14_CT_P_c20.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0
E14_CT_P_c21.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.8,0.0,0.0,0.0,0.0
E14_CT_P_c22.jpg,0.0,0.0,0.08,0.0,1.62,0.51,2.03,1.19,0.0,0.0,0.0,0.0
E14_CT_P_c23.jpg,0.0,0.0,0.91,0.0,1.34,1.84,1.84,1.82,0.0,0.0,0.0,0.0
E14_CT_P_c24.jpg,0.0,0.0,0.0,0.0,0.99,0.0,1.58,1.3,0.0,0.0,0.0,0.0
