Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E10_CT_N_c01.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0
E10_CT_N_c02.jpg,0.0,0.0,0.02,0.0,0.0,0.0,0.64,1.45,0.0,0.0,0.0,0.0
E10_CT_N_c03.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.91,0.0,0.0,0.0,0.0
E10_CT_N_c04.jpg,0.0,0.0,0.17,0.0,0.0,0.0,0.23,1.23,0.0,0.0,0.0,0.0
E10_CT_N_c05.jpg,0.0,0.0,0.06,0.0,1.62,0.0,1.67,1.04,0.0,0.0,0.0,0.0
E10_CT_N_c06.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0
E10_CT_N_c07.jpg,0.0,0.0,0.3,0.0,0.11,0.0,0.0,0.68,0.0,0.0,0.0,0.0
E10_CT_N_c08.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.03,0.0,0.0,0.0,0.0
E10_CT_N_c09.jpg,0.0,0.0,0.4,0.0,0.01,0.0,1.06,0.84,0.0,0.0,0.0,0.0
E10_CT_N_c10.jpg,0.0,0.0,0.0,0.0,0.03,0.0,1.03,1.29,0.0,0.0,0.0,0.0
E10_CT_N_c11.jpg,0.0,0.0,0.0,0.0,0.93,0.02,1.18,0.0,0.0,0.0,0.0,0.0
E10_CT_N_c12.jpg,0.0,0.0,0.34,0.0,0.17,0.0,0.52,0.8,0.0,0.0,0.0,0.0
E10_CT_N_c13.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.06,1.79,0.0,0.0,0.0,0.0
E10_CT_N_c14.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.07,0.0,0.0,0.0,0.0
E10_CT_N_c15.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.65,0.0,0.0,0.0,0.0
E10_CT_N_c16.jpg,0.0,0.0,0.68,0.0,0.0,0.0,0.61,1.46,0.0,0.0,0.0,0.0
E10_CT_N_c17.jpg,0.0,0.0,0.68,0.0,0.19,0.0,0.36,0.74,0.0,0.0,0.0,0.0
E10_CT_N_c18.jpg,0.0,0.0,0.01,0.0,0.67,0.0,1.23,0.69,0.0,0.0,0.0,0.0
E10_CT_N_c19.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.91,0.0,0.0,0.0,0.0
E10_CT_N_c20.jpg,0.0,0.0,0.45,0.0,0.36,0.42,0.72,1.17,0.0,0.0,0.0,0.0
