Image,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU25_r
E12_CT_M_c01.jpg,0.0,0.0,0.0,0.0,0.65,0.54,0.22,1.49,0.0,0.0,0.0,0.0
E12_CT_M_c02.jpg,0.0,0.0,0.0,0.0,0.56,0.0,0.22,1.82,0.0,0.0,0.0,0.0
E12_CT_M_c03.jpg,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.0
E12_CT_M_c04.jpg,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_CT_M_c05.jpg,0.0,0.0,0.33,0.0,0.22,0.5,0.0,0.0,0.0,0.0,0.0,0.0
E12_CT_M_c06.jpg,0.0,0.0,0.0,0.0,0.93,0.2,0.0,0.1,0.0,0.0,0.0,0.0
E12_CT_M_c07.jpg,0.0,0.0,0.04,0.0,0.38,0.0,0.16,1.41,0.0,0.0,0.0,0.0
E12_CT_M_c08.jpg,0.0,0.0,0.0,0.0,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0
E12_CT_M_c09.jpg,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E12_CT_M_c10.jpg,0.0,0.0,0.0,0.0,0.32,0.71,0.0,0.0,0.0,0.0,0.0,0.0
E12_CT_M_c11.jpg,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.17,0.0,0.0,0.0,0.0
E12_CT_M_c12.jpg,0.0,0.0,0.13,0.0,0.01,0.0,0.0,0.89,0.0,0.0,0.0,0.0
E12_CT_M_c13.jpg,0.0,0.0,0.95,0.0,0.41,0.5,0.37,2.25,0.0,0.0,0.0,0.0
E12_CT_M_c14.jpg,0.0,0.0,0.77,0.0,0.74,0.0,0.0,1.49,0.0,0.0,0.0,0.0
E12_CT_M_c15.jpg,0.0,0.0,0.0,0.0,0.15,0.88,0.0,0.0,0.0,0.0,0.0,0.0
E12_CT_M_c16.jpg,0.0,0.0,0.0,0.0,0.27,0.03,0.13,0.61,0.0,0.0,0.0,0.0
E12_CT_M_c17.jpg,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.07,0.0,0.0,0.0,0.0
E12_CT_M_c18.jpg,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.29,0.0,0.0,0.0,0.0
E12_CT_M_c19.jpg,0.0,0.0,0.54,0.0,0.1,0.0,0.07,1.38,0.0,0.0,0.0,0.0
E12_CT_M_c20.jpg,0.0,0.0,0.19,0.0,0.3,0.0,0.34,0.55,0.0,0.0,0.0,0.0
